arm,stage,global_step,local_step,loss,lr
full,1,191200,191200,0.9877185,0.0001
full,1,191250,191250,0.9873664,0.0001
full,1,191300,191300,0.9874657,0.0001
full,1,191350,191350,0.9869986,0.0001
full,1,191400,191400,0.9878259,0.0001
full,1,191450,191450,0.9874375,0.0001
full,1,191500,191500,0.9873512,0.0001
full,1,191550,191550,0.987505,0.0001
full,1,191600,191600,0.9874642,0.0001
full,1,191650,191650,0.9876602,0.0001
full,1,191700,191700,0.9871887,0.0001
full,1,191750,191750,0.9875772,0.0001
full,1,191800,191800,0.9875888,0.0001
full,1,191850,191850,0.9875927,0.0001
full,1,191900,191900,0.9872841,0.0001
full,1,191950,191950,0.9876335,0.0001
full,1,192000,192000,0.987268,0.0001
full,1,192050,192050,0.9873042,0.0001
full,1,192100,192100,0.9875535,0.0001
full,1,192150,192150,0.9874836,0.0001
full,1,192200,192200,0.9873604,0.0001
full,1,192250,192250,0.9873565,0.0001
full,1,192300,192300,0.9873695,0.0001
full,1,192350,192350,0.9874573,0.0001
full,1,192400,192400,0.9877669,0.0001
full,1,192450,192450,0.9875488,0.0001
full,1,192500,192500,0.987808,0.0001
full,1,192550,192550,0.9877902,0.0001
full,1,192600,192600,0.9874288,0.0001
full,1,192650,192650,0.9876363,0.0001
full,1,192700,192700,0.9874441,0.0001
full,1,192750,192750,0.9877353,0.0001
full,1,192800,192800,0.9870622,0.0001
full,1,192850,192850,0.9874818,0.0001
full,1,192900,192900,0.9877352,0.0001
full,1,192950,192950,0.9872723,0.0001
full,1,193000,193000,0.9872953,0.0001
full,1,193050,193050,0.9874032,0.0001
full,1,193100,193100,0.9876568,0.0001
full,1,193150,193150,0.9875062,0.0001
full,1,193200,193200,0.9872653,0.0001
full,1,193250,193250,0.9875296,0.0001
full,1,193300,193300,0.9876503,0.0001
full,1,193350,193350,0.9873191,0.0001
full,1,193400,193400,0.9875461,0.0001
full,1,193450,193450,0.9872962,0.0001
full,1,193500,193500,0.9873175,0.0001
full,1,193550,193550,0.9871476,0.0001
full,1,193600,193600,0.9870934,0.0001
full,1,193650,193650,0.9875796,0.0001
full,1,193700,193700,0.9872343,0.0001
full,1,193750,193750,0.9871876,0.0001
full,1,193800,193800,0.9873884,0.0001
full,1,193850,193850,0.9874385,0.0001
full,1,193900,193900,0.9875451,0.0001
full,1,193950,193950,0.9873167,0.0001
full,1,194000,194000,0.9871663,0.0001
full,1,194050,194050,0.9875642,0.0001
full,1,194100,194100,0.9878178,0.0001
full,1,194150,194150,0.9877227,0.0001
full,1,194200,194200,0.9874507,0.0001
full,1,194250,194250,0.987452,0.0001
full,1,194300,194300,0.9877148,0.0001
full,1,194350,194350,0.9865088,0.0001
full,1,194400,194400,0.987464,0.0001
full,1,194450,194450,0.9876478,0.0001
full,1,194500,194500,0.9873644,0.0001
full,1,194550,194550,0.9876154,0.0001
full,1,194600,194600,0.9876652,0.0001
full,1,194650,194650,0.9875575,0.0001
full,1,194700,194700,0.9877309,0.0001
full,1,194750,194750,0.9872947,0.0001
full,1,194800,194800,0.9879912,0.0001
full,1,194850,194850,0.9873618,0.0001
full,1,194900,194900,0.9876361,0.0001
full,1,194950,194950,0.9876081,0.0001
full,1,195000,195000,0.987872,0.0001
full,1,195050,195050,0.9876739,0.0001
full,1,195100,195100,0.9874465,0.0001
full,1,195150,195150,0.9876584,0.0001
full,1,195200,195200,0.987398,0.0001
full,1,195250,195250,0.9877935,0.0001
full,1,195300,195300,0.9875982,0.0001
full,1,195350,195350,0.9873503,0.0001
full,1,195400,195400,0.9872854,0.0001
full,1,195450,195450,0.9875867,0.0001
full,1,195500,195500,0.9874151,0.0001
full,1,195550,195550,0.987474,0.0001
full,1,195600,195600,0.9878639,0.0001
full,1,195650,195650,0.9876558,0.0001
full,1,195700,195700,0.9874558,0.0001
full,1,195750,195750,0.9873998,0.0001
full,1,195800,195800,0.9876416,0.0001
full,1,195850,195850,0.9876589,0.0001
full,1,195900,195900,0.987671,0.0001
full,1,195950,195950,0.9873729,0.0001
full,1,196000,196000,0.9875492,0.0001
full,1,196050,196050,0.9872105,0.0001
full,1,196100,196100,0.9873274,0.0001
full,1,196150,196150,0.9877129,0.0001
full,1,196200,196200,0.9877712,0.0001
full,1,196250,196250,0.9871382,0.0001
full,1,196300,196300,0.9870293,0.0001
full,1,196350,196350,0.9874277,0.0001
full,1,196400,196400,0.9876058,0.0001
full,1,196450,196450,0.9877412,0.0001
full,1,196500,196500,0.9878527,0.0001
full,1,196550,196550,0.9871595,0.0001
full,1,196600,196600,0.9874405,0.0001
full,1,196650,196650,0.9873462,0.0001
full,1,196700,196700,0.9874916,0.0001
full,1,196750,196750,0.9872388,0.0001
full,1,196800,196800,0.9877071,0.0001
full,1,196850,196850,0.9872586,0.0001
full,1,196900,196900,0.9879856,0.0001
full,1,196950,196950,0.9873513,0.0001
full,1,197000,197000,0.9875101,0.0001
full,1,197050,197050,0.9875808,0.0001
full,1,197100,197100,0.9873645,0.0001
full,1,197150,197150,0.9874722,0.0001
full,1,197200,197200,0.9874953,0.0001
full,1,197250,197250,0.9874773,0.0001
full,1,197300,197300,0.987841,0.0001
full,1,197350,197350,0.9874189,0.0001
full,1,197400,197400,0.9874707,0.0001
full,1,197450,197450,0.9876724,0.0001
full,1,197500,197500,0.9874819,0.0001
full,1,197550,197550,0.9874473,0.0001
full,1,197600,197600,0.9875669,0.0001
full,1,197650,197650,0.9877344,0.0001
full,1,197700,197700,0.9871925,0.0001
full,1,197750,197750,0.9879532,0.0001
full,1,197800,197800,0.9875009,0.0001
full,1,197850,197850,0.9875137,0.0001
full,1,197900,197900,0.9874361,0.0001
full,1,197950,197950,0.9880132,0.0001
full,1,198000,198000,0.9874318,0.0001
full,1,198050,198050,0.9875424,0.0001
full,1,198100,198100,0.9876844,0.0001
full,1,198150,198150,0.9874258,0.0001
full,1,198200,198200,0.9871847,0.0001
full,1,198250,198250,0.9871523,0.0001
full,1,198300,198300,0.9874315,0.0001
full,1,198350,198350,0.9877642,0.0001
full,1,198400,198400,0.9873623,0.0001
full,1,198450,198450,0.9876002,0.0001
full,1,198500,198500,0.987354,0.0001
full,1,198550,198550,0.9878097,0.0001
full,1,198600,198600,0.9872285,0.0001
full,1,198650,198650,0.9874308,0.0001
full,1,198700,198700,0.9871738,0.0001
full,1,198750,198750,0.9873012,0.0001
full,1,198800,198800,0.9874133,0.0001
full,1,198850,198850,0.9876488,0.0001
full,1,198900,198900,0.9879773,0.0001
full,1,198950,198950,0.9878533,0.0001
full,1,199000,199000,0.9878418,0.0001
full,1,199050,199050,0.9873935,0.0001
full,1,199100,199100,0.9874509,0.0001
full,1,199150,199150,0.9872903,0.0001
full,1,199200,199200,0.9876077,0.0001
full,1,199250,199250,0.9878144,0.0001
full,1,199300,199300,0.9876862,0.0001
full,1,199350,199350,0.9874179,0.0001
full,1,199400,199400,0.9874634,0.0001
full,1,199450,199450,0.9873241,0.0001
full,1,199500,199500,0.9873827,0.0001
full,1,199550,199550,0.9873396,0.0001
full,1,199600,199600,0.9876432,0.0001
full,1,199650,199650,0.9880019,0.0001
full,1,199700,199700,0.9873757,0.0001
full,1,199750,199750,0.9875352,0.0001
full,1,199800,199800,0.9877021,0.0001
full,1,199850,199850,0.9877807,0.0001
full,1,199900,199900,0.9875026,0.0001
full,1,199950,199950,0.9874345,0.0001
full,1,200000,200000,0.9875345,0.0001
full,1,200050,200050,0.9875066,0.0001
full,1,200100,200100,0.987393,0.0001
full,1,200150,200150,0.9876004,0.0001
full,1,200200,200200,0.9876848,0.0001
full,1,200250,200250,0.9874421,0.0001
full,1,200300,200300,0.9870813,0.0001
full,1,200350,200350,0.9876378,0.0001
full,1,200400,200400,0.9870304,0.0001
full,1,200450,200450,0.9873195,0.0001
full,1,200500,200500,0.987493,0.0001
full,1,200550,200550,0.9875212,0.0001
full,1,200600,200600,0.9874852,0.0001
full,1,200650,200650,0.9877111,0.0001
full,1,200700,200700,0.9874511,0.0001
full,1,200750,200750,0.9874857,0.0001
full,1,200800,200800,0.9872686,0.0001
full,1,200850,200850,0.9874509,0.0001
full,1,200900,200900,0.9877908,0.0001
full,1,200950,200950,0.9880739,0.0001
full,1,201000,201000,0.9879919,0.0001
full,1,201050,201050,0.9878479,0.0001
full,1,201100,201100,0.98758,0.0001
full,1,201150,201150,0.9879112,0.0001
full,1,201200,201200,0.9872877,0.0001
full,1,201250,201250,0.9873717,0.0001
full,1,201300,201300,0.9878128,0.0001
full,1,201350,201350,0.9873489,0.0001
full,1,201400,201400,0.9874926,0.0001
full,1,201450,201450,0.9876297,0.0001
full,1,201500,201500,0.9873833,0.0001
full,1,201550,201550,0.9875318,0.0001
full,1,201600,201600,0.9876633,0.0001
full,1,201650,201650,0.9873699,0.0001
full,1,201700,201700,0.9879575,0.0001
full,1,201750,201750,0.9874216,0.0001
full,1,201800,201800,0.9873928,0.0001
full,1,201850,201850,0.9875284,0.0001
full,1,201900,201900,0.987528,0.0001
full,1,201950,201950,0.987355,0.0001
full,1,202000,202000,0.9878546,0.0001
full,1,202050,202050,0.9874682,0.0001
full,1,202100,202100,0.9870979,0.0001
full,1,202150,202150,0.9875332,0.0001
full,1,202200,202200,0.9875898,0.0001
full,1,202250,202250,0.9872528,0.0001
full,1,202300,202300,0.9873355,0.0001
full,1,202350,202350,0.9876359,0.0001
full,1,202400,202400,0.9876953,0.0001
full,1,202450,202450,0.9872674,0.0001
full,1,202500,202500,0.9872968,0.0001
full,1,202550,202550,0.9876772,0.0001
full,1,202600,202600,0.9876405,0.0001
full,1,202650,202650,0.9874175,0.0001
full,1,202700,202700,0.9879648,0.0001
full,1,202750,202750,0.9871837,0.0001
full,1,202800,202800,0.9874514,0.0001
full,1,202850,202850,0.9876561,0.0001
full,1,202900,202900,0.9874418,0.0001
full,1,202950,202950,0.9875513,0.0001
full,1,203000,203000,0.9877965,0.0001
full,1,203050,203050,0.9878125,0.0001
full,1,203100,203100,0.9872821,0.0001
full,1,203150,203150,0.9877942,0.0001
full,1,203200,203200,0.9873115,0.0001
full,1,203250,203250,0.9878874,0.0001
full,1,203300,203300,0.9875243,0.0001
full,1,203350,203350,0.9879439,0.0001
full,1,203400,203400,0.9875163,0.0001
full,1,203450,203450,0.9874116,0.0001
full,1,203500,203500,0.9873245,0.0001
full,1,203550,203550,0.9872099,0.0001
full,1,203600,203600,0.9875915,0.0001
full,1,203650,203650,0.9879707,0.0001
full,1,203700,203700,0.9875137,0.0001
full,1,203750,203750,0.9875612,0.0001
full,1,203800,203800,0.987405,0.0001
full,1,203850,203850,0.9873095,0.0001
full,1,203900,203900,0.9876808,0.0001
full,1,203950,203950,0.9873104,0.0001
full,1,204000,204000,0.9872897,0.0001
full,1,204050,204050,0.9874172,0.0001
full,1,204100,204100,0.987307,0.0001
full,1,204150,204150,0.9878205,0.0001
full,1,204200,204200,0.9878279,0.0001
full,1,204250,204250,0.9876369,0.0001
full,1,204300,204300,0.9875898,0.0001
full,1,204350,204350,0.9873729,0.0001
full,1,204400,204400,0.987505,0.0001
full,1,204450,204450,0.9875121,0.0001
full,1,204500,204500,0.9877059,0.0001
full,1,204550,204550,0.9872922,0.0001
full,1,204600,204600,0.9872773,0.0001
full,1,204650,204650,0.9876807,0.0001
full,1,204700,204700,0.9877207,0.0001
full,1,204750,204750,0.9875745,0.0001
full,1,204800,204800,0.9874296,0.0001
full,1,204850,204850,0.9875938,0.0001
full,1,204900,204900,0.9873013,0.0001
full,1,204950,204950,0.9874499,0.0001
full,1,205000,205000,0.9872915,0.0001
full,1,205050,205050,0.9873119,0.0001
full,1,205100,205100,0.9877902,0.0001
full,1,205150,205150,0.9871247,0.0001
full,1,205200,205200,0.9876024,0.0001
full,1,205250,205250,0.9876353,0.0001
full,1,205300,205300,0.9877551,0.0001
full,1,205350,205350,0.987161,0.0001
full,1,205400,205400,0.9876214,0.0001
full,1,205450,205450,0.9879348,0.0001
full,1,205500,205500,0.9877469,0.0001
full,1,205550,205550,0.9874438,0.0001
full,1,205600,205600,0.9876325,0.0001
full,1,205650,205650,0.9874839,0.0001
full,1,205700,205700,0.987641,0.0001
full,1,205750,205750,0.9874706,0.0001
full,1,205800,205800,0.9873219,0.0001
full,1,205850,205850,0.9874519,0.0001
full,1,205900,205900,0.9879607,0.0001
full,1,205950,205950,0.9877982,0.0001
full,1,206000,206000,0.987735,0.0001
full,1,206050,206050,0.9873374,0.0001
full,1,206100,206100,0.9875342,0.0001
full,1,206150,206150,0.9875064,0.0001
full,1,206200,206200,0.9869797,0.0001
full,1,206250,206250,0.98701,0.0001
full,1,206300,206300,0.9873089,0.0001
full,1,206350,206350,0.9874923,0.0001
full,1,206400,206400,0.9874394,0.0001
full,1,206450,206450,0.9870933,0.0001
full,1,206500,206500,0.9874263,0.0001
full,1,206550,206550,0.9873819,0.0001
full,1,206600,206600,0.9880015,0.0001
full,1,206650,206650,0.9876801,0.0001
full,1,206700,206700,0.9875505,0.0001
full,1,206750,206750,0.9878455,0.0001
full,1,206800,206800,0.9877639,0.0001
full,1,206850,206850,0.9879174,0.0001
full,1,206900,206900,0.9874913,0.0001
full,1,206950,206950,0.9874423,0.0001
full,1,207000,207000,0.9875405,0.0001
full,1,207050,207050,0.9876535,0.0001
full,1,207100,207100,0.987665,0.0001
full,1,207150,207150,0.9872629,0.0001
full,1,207200,207200,0.9876196,0.0001
full,1,207250,207250,0.9876148,0.0001
full,1,207300,207300,0.9875333,0.0001
full,1,207350,207350,0.9877094,0.0001
full,1,207400,207400,0.9873543,0.0001
full,1,207450,207450,0.9876072,0.0001
full,1,207500,207500,0.9876709,0.0001
full,1,207550,207550,0.9878337,0.0001
full,1,207600,207600,0.9876939,0.0001
full,1,207650,207650,0.9874323,0.0001
full,1,207700,207700,0.9877245,0.0001
full,1,207750,207750,0.9870549,0.0001
full,1,207800,207800,0.9875249,0.0001
full,1,207850,207850,0.9879317,0.0001
full,1,207900,207900,0.9876298,0.0001
full,1,207950,207950,0.9876435,0.0001
full,1,208000,208000,0.987371,0.0001
full,1,208050,208050,0.9873878,0.0001
full,1,208100,208100,0.9876895,0.0001
full,1,208150,208150,0.9875134,0.0001
full,1,208200,208200,0.9872317,0.0001
full,1,208250,208250,0.9876206,0.0001
full,1,208300,208300,0.987543,0.0001
full,1,208350,208350,0.9874792,0.0001
full,1,208400,208400,0.9874964,0.0001
full,1,208450,208450,0.9877505,0.0001
full,1,208500,208500,0.987447,0.0001
full,1,208550,208550,0.9875663,0.0001
full,1,208600,208600,0.9875742,0.0001
full,1,208650,208650,0.9872416,0.0001
full,1,208700,208700,0.9875817,0.0001
full,1,208750,208750,0.9876322,0.0001
full,1,208800,208800,0.9871481,0.0001
full,1,208850,208850,0.9877849,0.0001
full,1,208900,208900,0.9877246,0.0001
full,1,208950,208950,0.98726,0.0001
full,1,209000,209000,0.9873241,0.0001
full,1,209050,209050,0.9877921,0.0001
full,1,209100,209100,0.9874546,0.0001
full,1,209150,209150,0.9879161,0.0001
full,1,209200,209200,0.9873375,0.0001
full,1,209250,209250,0.9875041,0.0001
full,1,209300,209300,0.9877725,0.0001
full,1,209350,209350,0.9871456,0.0001
full,1,209400,209400,0.9878777,0.0001
full,1,209450,209450,0.98775,0.0001
full,1,209500,209500,0.9876736,0.0001
full,1,209550,209550,0.987374,0.0001
full,1,209600,209600,0.9873433,0.0001
full,1,209650,209650,0.9875072,0.0001
full,1,209700,209700,0.9873085,0.0001
full,1,209750,209750,0.9875265,0.0001
full,1,209800,209800,0.9873557,0.0001
full,1,209850,209850,0.9878306,0.0001
full,1,209900,209900,0.9873971,0.0001
full,1,209950,209950,0.987587,0.0001
full,1,210000,210000,0.9875778,0.0001
full,1,210050,210050,0.9876836,0.0001
full,1,210100,210100,0.9877633,0.0001
full,1,210150,210150,0.9875913,0.0001
full,1,210200,210200,0.9874025,0.0001
full,1,210250,210250,0.9872496,0.0001
full,1,210300,210300,0.9879055,0.0001
full,1,210350,210350,0.9874252,0.0001
full,1,210400,210400,0.9873759,0.0001
full,1,210450,210450,0.9876389,0.0001
full,1,210500,210500,0.9875186,0.0001
full,1,210550,210550,0.9877753,0.0001
full,1,210600,210600,0.9875486,0.0001
full,1,210650,210650,0.9877695,0.0001
full,1,210700,210700,0.9877961,0.0001
full,1,210750,210750,0.9873484,0.0001
full,1,210800,210800,0.9875927,0.0001
full,1,210850,210850,0.9871554,0.0001
full,1,210900,210900,0.9871547,0.0001
full,1,210950,210950,0.9876145,0.0001
full,1,211000,211000,0.9871899,0.0001
full,1,211050,211050,0.9874216,0.0001
full,1,211100,211100,0.9875442,0.0001
full,1,211150,211150,0.98735,0.0001
full,1,211200,211200,0.9875174,0.0001
full,1,211250,211250,0.9876619,0.0001
full,1,211300,211300,0.9871255,0.0001
full,1,211350,211350,0.9875697,0.0001
full,1,211400,211400,0.9870731,0.0001
full,1,211450,211450,0.9874257,0.0001
full,1,211500,211500,0.9875407,0.0001
full,1,211550,211550,0.9872892,0.0001
full,1,211600,211600,0.9876723,0.0001
full,1,211650,211650,0.9876002,0.0001
full,1,211700,211700,0.9874475,0.0001
full,1,211750,211750,0.9878726,0.0001
full,1,211800,211800,0.9873792,0.0001
full,1,211850,211850,0.9874576,0.0001
full,1,211900,211900,0.9878069,0.0001
full,1,211950,211950,0.9873416,0.0001
full,1,212000,212000,0.9875402,0.0001
full,1,212050,212050,0.9875957,0.0001
full,1,212100,212100,0.9871116,0.0001
full,1,212150,212150,0.9873459,0.0001
full,1,212200,212200,0.9876458,0.0001
full,1,212250,212250,0.9878141,0.0001
full,1,212300,212300,0.9874269,0.0001
full,1,212350,212350,0.987638,0.0001
full,1,212400,212400,0.9873682,0.0001
full,1,212450,212450,0.9874328,0.0001
full,1,212500,212500,0.9877477,0.0001
full,1,212550,212550,0.9874539,0.0001
full,1,212600,212600,0.9871126,0.0001
full,1,212650,212650,0.9874451,0.0001
full,1,212700,212700,0.9877073,0.0001
full,1,212750,212750,0.9874922,0.0001
full,1,212800,212800,0.9876269,0.0001
full,1,212850,212850,0.9875682,0.0001
full,1,212900,212900,0.987884,0.0001
full,1,212950,212950,0.9873138,0.0001
full,1,213000,213000,0.9876437,0.0001
full,1,213050,213050,0.9876409,0.0001
full,1,213100,213100,0.9869377,0.0001
full,1,213150,213150,0.9871627,0.0001
full,1,213200,213200,0.9876751,0.0001
full,1,213250,213250,0.9875296,0.0001
full,1,213300,213300,0.9874257,0.0001
full,1,213350,213350,0.987637,0.0001
full,1,213400,213400,0.9873567,0.0001
full,1,213450,213450,0.9876212,0.0001
full,1,213500,213500,0.9876941,0.0001
full,1,213550,213550,0.9874195,0.0001
full,1,213600,213600,0.9873459,0.0001
full,1,213650,213650,0.9874815,0.0001
full,1,213700,213700,0.9876009,0.0001
full,1,213750,213750,0.9874004,0.0001
full,1,213800,213800,0.9871584,0.0001
full,1,213850,213850,0.987632,0.0001
full,1,213900,213900,0.9874086,0.0001
full,1,213950,213950,0.9874441,0.0001
full,1,214000,214000,0.9877675,0.0001
full,1,214050,214050,0.9875118,0.0001
full,1,214100,214100,0.9878168,0.0001
full,1,214150,214150,0.987463,0.0001
full,1,214200,214200,0.987664,0.0001
full,1,214250,214250,0.9871849,0.0001
full,1,214300,214300,0.9872734,0.0001
full,1,214350,214350,0.9867796,0.0001
full,1,214400,214400,0.9871919,0.0001
full,1,214450,214450,0.9876348,0.0001
full,1,214500,214500,0.9876135,0.0001
full,1,214550,214550,0.9874768,0.0001
full,1,214600,214600,0.9876787,0.0001
full,1,214650,214650,0.9876944,0.0001
full,1,214700,214700,0.9875326,0.0001
full,1,214750,214750,0.9875454,0.0001
full,1,214800,214800,0.9877771,0.0001
full,1,214850,214850,0.9877958,0.0001
full,1,214900,214900,0.9872906,0.0001
full,1,214950,214950,0.9874519,0.0001
full,1,215000,215000,0.987465,0.0001
full,1,215050,215050,0.9874187,0.0001
full,1,215100,215100,0.9876208,0.0001
full,1,215150,215150,0.9876998,0.0001
full,1,215200,215200,0.9871609,0.0001
full,1,215250,215250,0.9868321,0.0001
full,1,215300,215300,0.9874708,0.0001
full,1,215350,215350,0.9876192,0.0001
full,1,215400,215400,0.9875594,0.0001
full,1,215450,215450,0.9875971,0.0001
full,1,215500,215500,0.9879307,0.0001
full,1,215550,215550,0.98752,0.0001
full,1,215600,215600,0.9874045,0.0001
